time,temperature_2m,relative_humidity_2m,wind_speed_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2024-12-06 22:00:00,19.9,58,6.9,29.3,27.4,577.0,48.2,14.8,20.0,98
2024-12-06 23:00:00,18.5,62,8.3,28.3,26.4,395.0,43.8,13.8,18.0,96
2024-12-07 00:00:00,17.5,60,8.5,27.3,24.9,335.0,36.3,15.1,24.0,95
2024-12-07 01:00:00,16.6,57,8.9,26.0,23.6,514.0,39.8,15.9,19.0,93
2024-12-07 02:00:00,16.1,46,10.0,27.9,25.7,814.0,44.3,17.0,13.0,92
2024-12-07 03:00:00,16.6,38,9.9,33.9,31.0,998.0,44.9,18.2,16.0,89
2024-12-07 04:00:00,18.8,31,7.6,31.8,27.1,942.0,37.8,19.0,34.0,85
2024-12-07 05:00:00,21.9,24,7.5,27.3,17.4,769.0,26.7,20.0,62.0,83
2024-12-07 06:00:00,24.7,16,7.2,25.6,14.8,610.0,18.1,22.6,87.0,81
2024-12-07 07:00:00,26.5,10,7.7,22.5,13.6,483.0,14.3,28.4,108.0,79
2024-12-07 08:00:00,27.6,10,6.8,22.0,14.9,370.0,12.8,35.8,127.0,78
2024-12-07 09:00:00,28.3,12,6.0,22.9,17.0,341.0,13.0,41.7,140.0,77
2024-12-07 10:00:00,28.5,16,5.2,23.9,18.9,439.0,11.9,44.3,148.0,76
2024-12-07 11:00:00,28.5,19,5.3,24.8,20.3,622.0,12.5,45.3,150.0,75
2024-12-07 12:00:00,28.0,20,6.1,19.8,19.7,830.0,20.4,44.2,140.0,75
2024-12-07 13:00:00,26.8,23,6.8,42.6,42.6,1098.0,48.3,45.9,103.0,75
2024-12-07 14:00:00,25.1,22,9.1,59.5,59.5,1391.0,86.4,48.1,53.0,80
2024-12-07 15:00:00,24.0,22,5.8,67.1,67.1,1553.0,111.1,48.5,16.0,80
2024-12-07 16:00:00,22.8,25,5.3,65.9,65.9,1503.0,110.1,46.2,6.0,83
2024-12-07 17:00:00,21.9,27,7.3,64.0,64.0,1321.0,95.9,42.1,10.0,87
2024-12-07 18:00:00,21.0,28,6.1,60.8,60.8,1091.0,82.4,37.1,14.0,90
2024-12-07 19:00:00,21.0,25,13.4,58.4,58.2,791.0,74.5,30.5,13.0,93
2024-12-07 20:00:00,20.2,16,12.0,55.8,55.5,443.0,67.2,23.0,13.0,95
2024-12-07 21:00:00,19.0,16,12.7,51.3,51.1,195.0,59.9,17.3,14.0,98
2024-12-07 22:00:00,18.0,19,12.3,42.4,41.4,111.0,51.7,14.9,19.0,100
2024-12-07 23:00:00,17.9,19,12.8,34.0,31.2,126.0,43.4,14.2,27.0,101
2024-12-08 00:00:00,18.0,16,13.3,30.9,23.1,194.0,32.2,13.6,36.0,101
2024-12-08 01:00:00,18.2,17,14.8,32.6,19.4,341.0,32.1,13.3,33.0,101
2024-12-08 02:00:00,18.1,17,14.6,38.2,20.6,541.0,31.8,13.0,30.0,101
2024-12-08 03:00:00,18.2,16,12.5,42.1,23.9,673.0,30.2,13.0,34.0,100
2024-12-08 04:00:00,19.8,14,8.0,39.2,24.5,677.0,26.2,13.8,51.0,100
2024-12-08 05:00:00,22.0,12,7.1,39.5,20.7,613.0,20.9,15.0,76.0,99
2024-12-08 06:00:00,24.5,10,7.9,35.5,17.6,539.0,16.1,15.7,96.0,100
2024-12-08 07:00:00,26.1,9,8.9,28.0,13.1,455.0,11.8,15.4,109.0,100
2024-12-08 08:00:00,27.1,8,7.0,22.6,10.4,360.0,7.9,14.6,118.0,100
2024-12-08 09:00:00,27.9,9,5.9,19.8,9.2,316.0,6.1,14.3,122.0,100
2024-12-08 10:00:00,28.1,9,6.3,19.0,9.0,363.0,5.8,15.0,122.0,99
2024-12-08 11:00:00,27.9,9,7.8,20.0,9.5,459.0,7.5,16.3,117.0,98
2024-12-08 12:00:00,26.7,11,12.4,20.0,10.1,541.0,13.9,16.1,103.0,97
2024-12-08 13:00:00,25.5,13,10.9,39.0,30.0,595.0,32.3,20.9,77.0,96
2024-12-08 14:00:00,24.3,13,11.2,56.8,45.6,635.0,57.4,27.4,41.0,95
2024-12-08 15:00:00,23.9,12,13.4,64.5,52.5,637.0,74.4,31.1,15.0,94
2024-12-08 16:00:00,22.0,13,13.9,57.2,47.4,577.0,75.6,29.8,9.0,92
2024-12-08 17:00:00,20.8,14,13.7,46.9,40.7,481.0,68.8,25.7,13.0,91
2024-12-08 18:00:00,19.8,15,11.5,41.7,36.2,397.0,62.4,21.7,16.0,89
2024-12-08 19:00:00,19.0,17,10.5,40.0,34.2,344.0,59.3,18.5,16.0,87
2024-12-08 20:00:00,18.0,20,9.2,40.5,33.3,304.0,56.6,15.3,15.0,84
2024-12-08 21:00:00,17.2,22,9.6,40.4,31.9,276.0,53.9,12.8,15.0,83
2024-12-08 22:00:00,16.6,21,10.7,38.9,29.3,239.0,50.8,11.3,15.0,81
2024-12-08 23:00:00,16.1,22,9.9,37.0,26.3,215.0,47.6,10.6,15.0,80
2024-12-09 00:00:00,15.8,24,9.2,37.3,23.3,268.0,43.0,10.2,16.0,79
2024-12-09 01:00:00,14.4,27,10.1,37.4,22.6,470.0,42.6,11.2,14.0,79
2024-12-09 02:00:00,14.5,29,10.9,41.3,25.7,749.0,41.7,12.6,13.0,80
2024-12-09 03:00:00,15.1,29,10.6,47.8,32.0,952.0,38.8,14.2,19.0,80
2024-12-09 04:00:00,17.0,26,8.3,49.8,33.4,1015.0,32.2,16.2,40.0,81
2024-12-09 05:00:00,20.0,21,6.3,51.9,29.7,1001.0,23.7,18.3,68.0,82
2024-12-09 06:00:00,23.0,15,4.5,52.0,25.1,946.0,16.5,19.3,91.0,82
2024-12-09 07:00:00,24.6,11,2.6,40.9,20.1,815.0,11.7,18.2,104.0,83
2024-12-09 08:00:00,25.5,11,3.0,32.7,16.9,643.0,8.3,16.1,113.0,84
2024-12-09 09:00:00,26.0,13,4.5,27.9,15.0,571.0,6.8,14.6,117.0,84
2024-12-09 10:00:00,26.1,15,5.8,24.8,13.8,622.0,6.1,14.6,119.0,85
2024-12-09 11:00:00,25.5,22,7.7,23.2,13.5,773.0,7.3,15.3,116.0,85
2024-12-09 12:00:00,24.5,26,7.2,25.2,15.7,1092.0,13.6,15.9,106.0,86
2024-12-09 13:00:00,23.3,27,9.0,36.9,30.7,1804.0,31.5,15.9,80.0,86
2024-12-09 14:00:00,22.6,27,6.7,40.0,36.0,2684.0,55.5,15.8,44.0,86
2024-12-09 15:00:00,22.1,28,6.0,34.7,31.7,3133.0,69.2,15.1,21.0,85
2024-12-09 16:00:00,21.6,30,7.3,31.3,28.5,2769.0,62.6,13.3,23.0,83
2024-12-09 17:00:00,20.9,29,8.3,29.9,26.5,1972.0,45.5,11.0,37.0,82
2024-12-09 18:00:00,20.1,25,7.8,29.7,25.6,1285.0,31.1,9.1,49.0,80
2024-12-09 19:00:00,19.0,25,7.9,29.6,24.9,896.0,24.3,8.1,52.0,80
2024-12-09 20:00:00,18.0,29,7.7,28.8,23.7,616.0,20.1,7.6,53.0,79
2024-12-09 21:00:00,17.4,32,7.9,27.2,22.2,420.0,16.8,7.4,54.0,78
2024-12-09 22:00:00,16.7,35,8.9,25.4,20.4,293.0,13.4,7.4,57.0,77
2024-12-09 23:00:00,16.4,37,9.1,23.9,18.9,249.0,10.9,7.7,59.0,76
2024-12-10 00:00:00,16.1,37,9.6,21.7,17.7,307.0,11.6,7.9,58.0,76
2024-12-10 01:00:00,15.2,36,10.3,21.5,17.6,547.0,17.8,8.7,51.0,75
2024-12-10 02:00:00,15.1,35,10.0,23.5,19.9,888.0,26.2,9.9,43.0,75
2024-12-10 03:00:00,15.4,34,9.8,27.1,23.7,1103.0,30.4,11.3,42.0,74
2024-12-10 04:00:00,17.4,29,8.3,28.6,26.0,1075.0,26.7,13.2,55.0,73
2024-12-10 05:00:00,20.1,24,7.3,26.8,23.5,922.0,18.9,15.4,76.0,73
2024-12-10 06:00:00,22.5,21,8.4,27.3,24.0,768.0,12.4,17.0,94.0,72
2024-12-10 07:00:00,24.0,18,8.3,27.6,24.0,626.0,9.0,17.6,107.0,72
2024-12-10 08:00:00,24.9,17,6.8,26.3,22.9,484.0,7.0,17.6,117.0,72
2024-12-10 09:00:00,25.4,16,5.1,24.9,22.1,429.0,6.6,17.7,123.0,73
2024-12-10 10:00:00,25.6,15,3.6,23.4,21.0,470.0,6.2,18.4,126.0,74
2024-12-10 11:00:00,25.5,14,2.9,22.7,20.6,598.0,7.4,19.1,125.0,74
2024-12-10 12:00:00,25.1,15,3.1,21.9,21.4,881.0,15.5,22.0,111.0,75
2024-12-10 13:00:00,24.4,16,1.9,41.9,41.3,1492.0,35.2,25.3,83.0,75
2024-12-10 14:00:00,23.1,20,5.8,58.0,57.6,2258.0,62.1,29.7,43.0,76
2024-12-10 15:00:00,22.0,30,7.4,61.0,60.5,2720.0,80.2,31.8,15.0,78
2024-12-10 16:00:00,21.1,37,6.1,58.0,57.5,2631.0,81.2,29.8,8.0,81
2024-12-10 17:00:00,20.2,35,4.9,53.2,52.7,2239.0,73.3,25.6,11.0,83
2024-12-10 18:00:00,19.6,30,5.6,48.9,48.4,1827.0,66.0,21.5,15.0,86
2024-12-10 19:00:00,18.7,30,6.5,45.1,44.4,1457.0,63.3,18.1,16.0,88
2024-12-10 20:00:00,17.6,33,7.2,40.7,39.8,1067.0,61.2,14.9,18.0,89
2024-12-10 21:00:00,17.0,35,7.3,37.1,36.2,758.0,56.1,12.5,22.0,91
2024-12-10 22:00:00,16.5,37,7.0,34.6,33.5,537.0,44.0,11.3,30.0,92
2024-12-10 23:00:00,15.9,39,7.7,32.7,31.5,396.0,28.9,10.9,40.0,93
2024-12-11 00:00:00,15.7,40,7.8,32.0,31.2,411.0,28.0,11.3,37.0,94
2024-12-11 00:00:00,15.7,40,7.8,32.0,31.2,411.0,28.0,11.3,37.0,94
2024-12-11 01:00:00,14.8,43,8.0,31.7,30.7,711.0,33.0,12.4,30.0,96
2024-12-11 01:00:00,14.8,43,8.0,31.7,30.7,711.0,33.0,12.4,30.0,96
2024-12-11 02:00:00,14.6,42,7.4,35.2,34.2,1168.0,39.6,14.2,21.0,97
2024-12-11 02:00:00,14.6,42,7.4,35.2,34.2,1168.0,39.6,14.2,21.0,97
2024-12-11 03:00:00,14.9,41,7.2,41.8,40.9,1473.0,41.9,16.7,23.0,98
2024-12-11 03:00:00,14.9,41,7.2,41.8,40.9,1473.0,41.9,16.7,23.0,98
2024-12-11 04:00:00,16.8,37,7.0,41.0,39.9,1487.0,35.9,20.6,45.0,99
2024-12-11 04:00:00,16.8,37,7.0,41.0,39.9,1487.0,35.9,20.6,45.0,99
2024-12-11 05:00:00,19.7,29,5.4,37.0,35.6,1349.0,25.6,25.4,78.0,101
2024-12-11 05:00:00,19.7,29,5.4,37.0,35.6,1349.0,25.6,25.4,78.0,101
2024-12-11 06:00:00,22.3,23,6.1,31.1,29.8,1174.0,17.1,29.1,105.0,102
2024-12-11 06:00:00,22.3,23,6.1,31.1,29.8,1174.0,17.1,29.1,105.0,102
2024-12-11 07:00:00,23.8,22,4.3,27.6,25.5,948.0,12.6,30.9,120.0,103
2024-12-11 07:00:00,23.8,22,4.3,27.6,25.5,948.0,12.6,30.9,120.0,103
2024-12-11 08:00:00,24.8,21,2.5,31.9,25.0,685.0,9.9,31.7,130.0,103
2024-12-11 08:00:00,24.8,21,2.5,31.9,25.0,685.0,9.9,31.7,130.0,103
2024-12-11 09:00:00,25.5,20,1.4,37.5,25.9,535.0,9.1,32.6,136.0,103
2024-12-11 09:00:00,25.5,20,1.4,37.5,25.9,535.0,9.1,32.6,136.0,103
2024-12-11 10:00:00,25.9,19,0.8,41.1,27.0,571.0,7.8,34.0,142.0,103
2024-12-11 10:00:00,25.9,19,0.8,41.1,27.0,571.0,7.8,34.0,142.0,103
2024-12-11 11:00:00,25.8,19,2.3,43.2,28.2,720.0,8.5,35.4,144.0,104
2024-12-11 11:00:00,25.8,19,2.3,43.2,28.2,720.0,8.5,35.4,144.0,104
2024-12-11 12:00:00,25.1,21,3.5,42.5,30.5,917.0,16.9,36.8,132.0,105
2024-12-11 12:00:00,25.1,21,3.5,42.5,30.5,917.0,16.9,36.8,132.0,105
2024-12-11 13:00:00,23.9,29,6.8,61.5,51.3,1214.0,43.9,39.6,97.0,106
2024-12-11 13:00:00,23.9,29,6.8,61.5,51.3,1214.0,43.9,39.6,97.0,106
2024-12-11 14:00:00,22.6,33,7.8,75.4,65.2,1559.0,80.6,43.2,50.0,107
2024-12-11 14:00:00,22.6,33,7.8,75.4,65.2,1559.0,80.6,43.2,50.0,107
2024-12-11 15:00:00,21.5,34,7.8,80.3,70.3,1734.0,104.5,44.2,15.0,108
2024-12-11 15:00:00,21.5,34,7.8,80.3,70.3,1734.0,104.5,44.2,15.0,108
2024-12-11 16:00:00,21.0,32,6.4,75.2,67.3,1605.0,103.3,40.6,6.0,109
2024-12-11 16:00:00,21.0,32,6.4,75.2,67.3,1605.0,103.3,40.6,6.0,109
2024-12-11 17:00:00,20.5,31,6.9,65.7,61.0,1306.0,89.2,34.5,9.0,110
2024-12-11 17:00:00,20.5,31,6.9,65.7,61.0,1306.0,89.2,34.5,9.0,110
2024-12-11 18:00:00,19.2,34,7.6,56.7,53.9,1024.0,76.5,28.6,13.0,111
2024-12-11 18:00:00,19.2,34,7.6,56.7,53.9,1024.0,76.5,28.6,13.0,111
2024-12-11 19:00:00,18.2,36,7.8,49.5,47.6,811.0,70.2,23.4,13.0,111
2024-12-11 19:00:00,18.2,36,7.8,49.5,47.6,811.0,70.2,23.4,13.0,111
2024-12-11 20:00:00,17.6,38,8.1,43.9,42.5,614.0,65.3,18.4,14.0,111
2024-12-11 20:00:00,17.6,38,8.1,43.9,42.5,614.0,65.3,18.4,14.0,111
2024-12-11 21:00:00,17.0,40,8.4,39.9,38.6,463.0,60.4,14.6,15.0,112
2024-12-11 21:00:00,17.0,40,8.4,39.9,38.6,463.0,60.4,14.6,15.0,112
2024-12-11 22:00:00,16.4,42,9.0,36.9,35.7,376.0,54.5,12.5,18.0,112
2024-12-11 22:00:00,16.4,42,9.0,36.9,35.7,352.0,54.5,12.5,18.0,112
2024-12-11 23:00:00,15.9,44,10.3,34.1,33.2,333.0,48.7,11.7,22.0,112
2024-12-11 23:00:00,15.9,44,10.3,34.1,33.2,286.0,48.7,11.7,22.0,112
2024-12-11 00:00:00,15.7,40,7.8,32.0,31.2,411.0,28.0,11.3,37.0,94
2024-12-11 00:00:00,15.7,40,7.8,32.0,31.2,411.0,28.0,11.3,37.0,94
2024-12-11 01:00:00,14.8,43,8.0,31.7,30.7,711.0,33.0,12.4,30.0,96
2024-12-11 01:00:00,14.8,43,8.0,31.7,30.7,711.0,33.0,12.4,30.0,96
2024-12-11 02:00:00,14.6,42,7.4,35.2,34.2,1168.0,39.6,14.2,21.0,97
2024-12-11 02:00:00,14.6,42,7.4,35.2,34.2,1168.0,39.6,14.2,21.0,97
2024-12-11 03:00:00,14.9,41,7.2,41.8,40.9,1473.0,41.9,16.7,23.0,98
2024-12-11 03:00:00,14.9,41,7.2,41.8,40.9,1473.0,41.9,16.7,23.0,98
2024-12-11 04:00:00,16.8,37,7.0,41.0,39.9,1487.0,35.9,20.6,45.0,99
2024-12-11 04:00:00,16.8,37,7.0,41.0,39.9,1487.0,35.9,20.6,45.0,99
2024-12-11 05:00:00,19.7,29,5.4,37.0,35.6,1349.0,25.6,25.4,78.0,101
2024-12-11 05:00:00,19.7,29,5.4,37.0,35.6,1349.0,25.6,25.4,78.0,101
2024-12-11 06:00:00,22.3,23,6.1,31.1,29.8,1174.0,17.1,29.1,105.0,102
2024-12-11 06:00:00,22.3,23,6.1,31.1,29.8,1174.0,17.1,29.1,105.0,102
2024-12-11 07:00:00,23.8,22,4.3,27.6,25.5,948.0,12.6,30.9,120.0,103
2024-12-11 07:00:00,23.8,22,4.3,27.6,25.5,948.0,12.6,30.9,120.0,103
2024-12-11 08:00:00,24.8,21,2.5,31.9,25.0,685.0,9.9,31.7,130.0,103
2024-12-11 08:00:00,24.8,21,2.5,31.9,25.0,685.0,9.9,31.7,130.0,103
2024-12-11 09:00:00,25.5,20,1.4,37.5,25.9,535.0,9.1,32.6,136.0,103
2024-12-11 09:00:00,25.5,20,1.4,37.5,25.9,535.0,9.1,32.6,136.0,103
2024-12-11 10:00:00,25.9,19,0.8,41.1,27.0,571.0,7.8,34.0,142.0,103
2024-12-11 10:00:00,25.9,19,0.8,41.1,27.0,571.0,7.8,34.0,142.0,103
2024-12-11 11:00:00,25.8,19,2.3,43.2,28.2,720.0,8.5,35.4,144.0,104
2024-12-11 11:00:00,25.8,19,2.3,43.2,28.2,720.0,8.5,35.4,144.0,104
2024-12-11 12:00:00,25.1,21,3.5,42.5,30.5,917.0,16.9,36.8,132.0,105
2024-12-11 12:00:00,25.1,21,3.5,42.5,30.5,917.0,16.9,36.8,132.0,105
2024-12-11 13:00:00,23.9,29,6.8,61.5,51.3,1214.0,43.9,39.6,97.0,106
2024-12-11 13:00:00,23.9,29,6.8,61.5,51.3,1214.0,43.9,39.6,97.0,106
2024-12-11 14:00:00,22.6,33,7.8,75.4,65.2,1559.0,80.6,43.2,50.0,107
2024-12-11 14:00:00,22.6,33,7.8,75.4,65.2,1559.0,80.6,43.2,50.0,107
2024-12-11 15:00:00,21.5,34,7.8,80.3,70.3,1734.0,104.5,44.2,15.0,108
2024-12-11 15:00:00,21.5,34,7.8,80.3,70.3,1734.0,104.5,44.2,15.0,108
2024-12-11 16:00:00,21.0,32,6.4,75.2,67.3,1605.0,103.3,40.6,6.0,109
2024-12-11 16:00:00,21.0,32,6.4,75.2,67.3,1605.0,103.3,40.6,6.0,109
2024-12-11 17:00:00,20.5,31,6.9,65.7,61.0,1306.0,89.2,34.5,9.0,110
2024-12-11 17:00:00,20.5,31,6.9,65.7,61.0,1306.0,89.2,34.5,9.0,110
2024-12-11 18:00:00,19.2,34,7.6,56.7,53.9,1024.0,76.5,28.6,13.0,111
2024-12-11 18:00:00,19.2,34,7.6,56.7,53.9,1024.0,76.5,28.6,13.0,111
2024-12-11 19:00:00,18.2,36,7.8,49.5,47.6,811.0,70.2,23.4,13.0,111
2024-12-11 19:00:00,18.2,36,7.8,49.5,47.6,811.0,70.2,23.4,13.0,111
2024-12-11 20:00:00,17.6,38,8.1,43.9,42.5,614.0,65.3,18.4,14.0,111
2024-12-11 20:00:00,17.6,38,8.1,43.9,42.5,614.0,65.3,18.4,14.0,111
2024-12-11 21:00:00,17.0,40,8.4,39.9,38.6,463.0,60.4,14.6,15.0,112
2024-12-11 21:00:00,17.0,40,8.4,39.9,38.6,463.0,60.4,14.6,15.0,112
2024-12-11 22:00:00,16.4,42,9.0,36.9,35.7,376.0,54.5,12.5,18.0,112
2024-12-11 22:00:00,16.4,42,9.0,36.9,35.7,352.0,54.5,12.5,18.0,112
2024-12-11 23:00:00,15.9,44,10.3,34.1,33.2,333.0,48.7,11.7,22.0,112
2024-12-11 23:00:00,15.9,44,10.3,34.1,33.2,286.0,48.7,11.7,22.0,112
2024-12-12 00:00:00,15.5,44,11.4,31.1,30.7,308.0,47.6,12.0,20.0,112
2024-12-12 01:00:00,14.6,43,11.2,29.8,29.4,495.0,47.0,13.2,22.0,112
2024-12-12 02:00:00,14.4,39,10.5,32.1,31.8,770.0,45.7,14.8,26.0,112
2024-12-12 03:00:00,14.8,36,10.2,36.8,36.6,947.0,41.9,16.2,36.0,112
2024-12-12 04:00:00,16.5,32,8.0,37.0,36.6,932.0,33.3,17.1,57.0,112
2024-12-12 05:00:00,19.0,27,6.3,33.4,32.2,818.0,22.2,17.8,83.0,111
2024-12-12 06:00:00,21.4,24,5.4,31.3,27.6,703.0,13.4,18.0,104.0,111
2024-12-12 07:00:00,23.1,21,5.8,31.4,24.4,600.0,8.8,17.3,115.0,111
2024-12-12 08:00:00,24.2,19,5.3,30.5,21.8,496.0,6.5,16.2,120.0,110
2024-12-12 09:00:00,24.8,18,5.3,29.7,20.0,442.0,5.8,15.3,122.0,110
2024-12-12 10:00:00,25.0,17,5.8,29.2,19.0,468.0,6.2,15.1,121.0,110
2024-12-12 11:00:00,24.9,18,7.2,29.2,18.5,545.0,8.2,15.1,117.0,109
2024-12-12 12:00:00,24.2,19,8.9,24.7,18.0,635.0,12.7,16.7,110.0,108
2024-12-12 13:00:00,23.2,21,6.2,33.4,28.6,753.0,24.1,15.9,89.0,106
2024-12-12 14:00:00,22.0,23,4.4,34.7,29.9,884.0,39.3,14.8,60.0,104
2024-12-12 15:00:00,21.0,25,5.6,31.5,25.8,942.0,47.8,13.5,40.0,100
2024-12-12 16:00:00,20.0,27,9.8,28.9,21.9,870.0,43.1,12.1,39.0,96
2024-12-12 17:00:00,18.9,29,11.1,26.4,19.2,725.0,31.7,10.7,47.0,92
2024-12-12 18:00:00,17.9,30,10.8,23.8,17.2,589.0,21.9,9.4,55.0,89
2024-12-12 19:00:00,17.3,29,11.6,20.2,14.9,485.0,16.8,8.3,59.0,85
2024-12-12 20:00:00,16.7,29,11.3,16.4,12.3,392.0,13.3,7.4,61.0,82
2024-12-12 21:00:00,16.1,30,10.9,13.9,10.2,323.0,10.6,6.8,64.0,80
2024-12-12 22:00:00,15.6,30,10.9,13.2,9.0,274.0,8.1,6.6,67.0,77
2024-12-12 23:00:00,15.4,30,11.0,13.4,8.5,250.0,6.5,6.7,69.0,75
2024-12-13 00:00:00,15.4,29,11.9,13.4,8.7,285.0,7.2,7.2,68.0,73
2024-12-13 01:00:00,15.1,30,12.4,13.8,9.1,438.0,11.7,8.6,63.0,71
2024-12-13 02:00:00,14.9,30,13.2,15.0,10.9,649.0,17.8,10.5,58.0,69
2024-12-13 03:00:00,15.4,30,13.9,17.5,14.2,776.0,21.0,12.8,58.0,67
2024-12-13 04:00:00,17.0,28,12.7,19.6,17.2,738.0,18.5,15.8,70.0,65
2024-12-13 05:00:00,19.4,26,13.3,20.7,18.0,616.0,13.0,19.1,89.0,63
2024-12-13 06:00:00,21.5,23,17.9,22.4,20.0,508.0,8.6,20.9,104.0,62
2024-12-13 07:00:00,22.8,18,18.2,20.1,17.5,439.0,6.4,19.9,112.0,61
2024-12-13 08:00:00,23.6,17,16.8,19.2,16.4,384.0,5.2,17.3,118.0,61
2024-12-13 09:00:00,24.0,16,15.7,19.0,16.1,369.0,5.1,15.3,120.0,60
2024-12-13 10:00:00,24.0,16,15.3,19.5,16.6,415.0,6.1,14.7,120.0,60
2024-12-13 11:00:00,23.6,16,14.9,20.3,17.4,501.0,8.2,14.6,118.0,60
2024-12-13 12:00:00,22.8,19,14.6,25.1,21.7,587.0,14.2,14.8,105.0,60
2024-12-13 13:00:00,22.2,21,13.5,27.4,25.0,672.0,18.8,15.1,93.0,60
2024-12-13 14:00:00,21.3,24,13.2,28.9,27.0,757.0,25.0,15.5,77.0,60
2024-12-13 15:00:00,20.3,29,13.4,28.8,27.0,803.0,28.5,15.8,65.0,59
2024-12-13 16:00:00,19.3,32,12.7,28.6,26.9,790.0,27.0,16.1,62.0,60
2024-12-13 17:00:00,18.4,35,11.5,29.2,27.5,738.0,22.8,16.3,64.0,60
2024-12-13 18:00:00,17.6,36,12.0,30.3,28.5,672.0,18.6,16.5,68.0,61
2024-12-13 19:00:00,17.4,35,12.3,31.1,29.3,585.0,14.8,16.6,74.0,62
2024-12-13 20:00:00,17.2,33,12.5,31.5,29.7,485.0,11.0,16.7,81.0,63
2024-12-13 21:00:00,17.0,32,12.9,31.9,29.8,418.0,8.1,16.7,86.0,65
2024-12-13 22:00:00,16.8,32,13.1,31.8,29.7,395.0,6.2,16.6,87.0,66
2024-12-13 23:00:00,16.5,33,13.5,31.2,29.4,404.0,5.3,16.4,86.0,68
2024-12-14 00:00:00,16.3,34,13.9,30.5,28.9,460.0,6.3,16.3,83.0,70
2024-12-14 01:00:00,15.9,35,13.6,30.3,28.8,612.0,10.6,16.8,77.0,72
2024-12-14 02:00:00,15.6,35,13.5,31.3,29.9,811.0,16.5,17.4,70.0,74
2024-12-14 03:00:00,15.9,34,13.1,32.7,31.4,922.0,19.7,18.2,68.0,75
2024-12-14 04:00:00,17.5,30,11.3,33.3,32.1,864.0,17.9,19.1,76.0,77
2024-12-14 05:00:00,20.0,25,11.6,30.4,29.1,720.0,13.5,20.2,90.0,78
2024-12-14 06:00:00,22.1,20,13.9,26.0,24.6,599.0,9.8,20.8,104.0,79
2024-12-14 07:00:00,23.4,17,14.1,23.3,21.9,534.0,7.6,20.8,117.0,79
2024-12-14 08:00:00,24.1,17,12.7,21.5,20.4,492.0,6.2,20.4,130.0,80
2024-12-14 09:00:00,24.6,16,11.4,20.8,19.9,492.0,6.0,20.1,138.0,80
2024-12-14 10:00:00,24.8,16,10.3,20.6,19.8,547.0,7.1,20.3,140.0,81
2024-12-14 11:00:00,24.5,17,9.9,20.8,20.1,643.0,9.5,20.6,138.0,81
2024-12-14 12:00:00,23.9,18,10.0,26.5,25.8,756.0,14.5,20.9,132.0,81
2024-12-14 13:00:00,23.2,19,9.1,34.0,33.5,916.0,23.6,20.1,113.0,81
2024-12-14 14:00:00,22.4,20,9.6,35.6,35.2,1093.0,35.8,19.0,86.0,82
2024-12-14 15:00:00,21.2,23,10.3,32.6,32.1,1176.0,42.5,17.9,67.0,83
2024-12-14 16:00:00,19.8,26,11.1,29.8,29.3,1090.0,38.4,16.8,64.0,83
2024-12-14 17:00:00,18.8,28,11.3,28.4,27.7,911.0,28.7,15.7,68.0,84
2024-12-14 18:00:00,18.0,31,11.2,28.1,27.2,755.0,20.5,14.6,72.0,84
2024-12-14 19:00:00,17.3,32,10.3,27.9,27.0,661.0,16.4,13.5,72.0,83
2024-12-14 20:00:00,16.7,34,10.4,27.2,26.3,590.0,13.9,12.5,72.0,83
2024-12-14 21:00:00,16.2,34,10.0,26.3,25.3,537.0,11.9,11.7,72.0,83
2024-12-14 22:00:00,15.8,35,9.5,25.3,24.2,482.0,9.6,11.3,73.0,83
2024-12-14 23:00:00,15.3,36,9.4,24.2,23.2,445.0,7.8,11.2,73.0,82
2024-12-15 00:00:00,14.8,37,9.6,23.7,22.9,488.0,9.2,11.6,69.0,82
2024-12-15 01:00:00,14.2,40,9.9,23.6,22.6,688.0,15.5,12.4,63.0,81
2024-12-15 02:00:00,13.9,40,9.9,25.7,24.7,969.0,23.9,13.7,55.0,80
2024-12-15 03:00:00,14.2,39,9.5,29.6,28.7,1156.0,28.6,15.2,55.0,80
2024-12-15 04:00:00,15.9,34,7.2,32.1,31.3,1174.0,26.1,17.0,67.0,80
2024-12-15 05:00:00,18.9,28,6.4,31.4,30.2,1099.0,19.9,19.0,87.0,80
2024-12-15 06:00:00,21.8,22,5.9,25.7,24.4,989.0,14.6,21.1,105.0,80
2024-12-15 07:00:00,23.8,17,5.4,18.4,17.6,825.0,11.4,23.4,121.0,80
2024-12-15 08:00:00,24.8,15,3.6,16.2,15.7,625.0,9.0,25.9,136.0,79
2024-12-15 09:00:00,25.3,14,2.5,16.6,16.1,502.0,8.2,27.9,146.0,79
2024-12-15 10:00:00,25.6,14,3.1,17.3,16.8,507.0,7.3,29.4,152.0,79
2024-12-15 11:00:00,25.4,14,5.7,18.0,17.5,588.0,8.0,30.4,152.0,78
2024-12-15 12:00:00,24.4,17,10.2,6.9,6.9,704.0,15.3,30.2,140.0,78
2024-12-15 13:00:00,23.0,23,11.2,21.7,21.7,850.0,38.2,30.0,103.0,88
2024-12-15 14:00:00,21.1,28,9.5,32.7,32.5,1032.0,69.4,29.6,53.0,91
2024-12-15 15:00:00,20.2,30,7.4,38.2,37.6,1224.0,90.2,28.7,16.0,80
